url,double_slash_redirecting,having_At_Symbol,Prefix_suffix,having_Sub_Domain,Alexa_Ranking,duplicated_Tag,Disabling_Right_Click,Length_of_Source,Remain_Expiration,abnormalUrl,Count_Redirection,External_Load_Script,getAnchorResult,form_action_Handler,getLinksInTags,onMouseOver,Prompt_in_Popup,DomainName_in_Source,Domain_registration_length,Shortening_Service,favicon,URL_Length,label
http://download-soundtracks.com/,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
http://download-the-chronicles-ofnarnia3.wetpaint.com/,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1
http://download.cnet.com/1770-20_4-0.html?query=Pandora+Radio&searchtype=downloads,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1
http://download.driverguide.com/driver/Star+Imavision+Audio+Capture/Conexant/d460765.html,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1
http://download.duck.fm/Thunderheist/Thunderheist/Red+Wine-download-mp3,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1
http://download.f60s.com/forums/t/183903.aspx,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1
http://159.8.57.10/,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0
http://kaleofis.com/system/logs/98yhb764d.exe,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0
http://www.ekowen.sk/09y8j,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0
http://ari-ev.com/system/logs/765uy453gt5,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
http://witchbehereqq.com/69.exe?1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0
http://torgtehnik.ru/system/cache/.../1.exe,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0
http://mommycantakeff.com/80.exe?1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0
http://78.40.108.39/main.php,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0
http://37.235.53.18/main.php,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
http://91.195.12.131/main.php,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0
http://151.236.14.51/main.php,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
http://specializedaccess.co.uk/wp-content/uploads/2015/09/wstr.php,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0
http://ahlanmedicalcentre.com/wp-content/uploads/wstr.php,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
http://edge-institut.org/wp-content/themes/bstr.php,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0
http://cam-itour.info/users/28c4fe1/wstr.php,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0
http://www.informaticauno.net/gamma/tmp/bstr.php,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0
http://decrypttozxybarc.onion,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
http://behrozan.ir/system/logs/7t6f65g.exe,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0
http://svet.md/system/logs/.../support.txt,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0
http://iwear.md/system/logs/7t6f65g.exe,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0
http://ncrweb.in/system/logs/7t6f65g.exe,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0
http://hellomississmithqq.com/80.exe?1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0
http://tele-channel.com/wp-admin/maint/wcspng.php,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
http://iogwedoil.ru/main.php,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
http://ghayatv.com/system/logs/uy78hn654e.exe,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
http://yander.by/system/logs/uy78hn654e.exe,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0
http://solucionesdubai.com.ve/system/logs/uy78hn654e.exe,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0
http://lapdatcamerachatluongcao.com/system/logs/uy78hn654e.exe,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0
http://indianexporthouse.eu/system/logs/uy78hn654e.exe,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
http://dolcevita-ykt.ru/system/logs/uy78hn654e.exe,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
http://nhinh.com/system/logs/uy78hn654e.exe,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0
http://dropshipaanbod.nl/system/logs/uy78hn654e.exe,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0
http://joecockerhereqq.com/69.exe?1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0
http://perfumy_alice.republika.pl/08h867g5,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0
http://galit-law.co.il/32tguynjk,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
http://cazasports.com/system/logs/uy78hn654e.exe,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0
http://vaanifashion.com/system/logs/uy78hn654e.exe,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
http://stepsaweb.com/system/logs/uy78hn654e.exe,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0
http://peterdickem.com/87745g,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
http://pulseaudio.duckdns.org/pull.php,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0
http://manage-163-account.com/image/read.php?,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
http://188.127.231.116/main.php,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0
http://aexpress.co/system/logs/086tg7,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0
http://jewellery.jagodesh.com/system/logs/iu8y7g6b,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
http://hkhc-shop.lms.hk/system/logs/87yg7g,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0
http://kidtuning.ro/7r5fyf6,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0
http://ohelloguyqq.com/70.exe,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0
http://phongsachviettech.com/system/logs/98yg7b,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0
http://ohelloguyzzqq.com/85.exe?1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0
http://pugmahons.com/~pugmahons/56er5f6g7b,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
http://surgitek.co.uk/system/logs/98yt,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
http://stalu.sk/43dfg7hy,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0
http://198.1.95.93/~deveconomytravel/cache/binstr.php,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0
http://controlfreaknetworks.com/dev/wp-content/uploads/2015/07/binstr.php,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0
http://kel52.com/wp-content/plugins/ajax-admin/binstr.php,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0
http://myredhour.com/blog//wp-content/themes/berlinproof/binstr.php,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0
http://sappmtraining.com/wp-includes/theme-compat/wcspng.php,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
http://54.181.122,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
http://impot-gouv-fr.info,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0
http://giveitalltheresqq.com/69.exe?1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0
http://imgointoeatnowcc.com/69.exe?1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
http://emmy2015.com/strbin.php,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
http://esbook.com/binstr.php,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0
http://joshsawyerdesign.com/wp-content/plugins/binstr.php,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
http://marketathart.com/binstr.php,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
http://nlhomegarden.com/strbin.php,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0
http://prodocument.co.uk/strbin.php,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
http://158.255.193.15:4331/0/0/1/,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
http://5.152.201.6:4331/humantangible,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0
http://93.186.184.135:4243/eatlightas,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0
http://academiasuperior.net/wp-includes/rest-api/5h45hg4b,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
http://art-studia-sharm.com.ua/libraries/simplepie/765g473bf34,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0
http://croqqer.org/wp-content/uploads/5h45hg4b,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
http://electime.com/wp-content/themes/765g473bf34,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0
http://elogistic.ir/wp-admin/network/87hg8n54,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
http://fashion-girl.od.ua/catalog/controller/87hg8n54,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
http://livewireradio.net/wp-admin/js/765g473bf34,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
http://maxbeauty.dp.ua/administrator/manifests/765g473bf34,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
http://risetravel.net/wp-includes/theme-compat/765g473bf34,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0
http://sales-teleselling.eu.org/wp-includes/fonts/5h45hg4b,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0
http://snosto.com/wp-admin/includes/i75rg456,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
http://test.sharmx.com.ua/sdideep/87hg8n54,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0
http://vfwuc.eu.org/wp-content/uploads/5h45hg4b,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0
http://www.aebnworld.com/98o7kj56h,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
http://workplace-communication.eu.org/wp-includes/pomo/5h45hg4b,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0
http://www.aggiesaquariums.com.au/wp-includes/y78hiuok,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
http://www.almraah.com/wp-content/uploads/y78hiuok,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0
http://www.freeadultcontent.us/98o7kj56h,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
http://www.freepussyshow.com/9oi654gh3,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0
http://www.gruposdemediosrrr.com/9oi654gh3,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
http://www.kidshealingcrohnsandcolitis.com/8y7hybigv,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0
http://www.kidshealingcrohnsandcolitis.org/8y7hybigv,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0
http://www.livegirlshow.com/8i5ju4g34,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
http://www.liveshowgirl.com/8i5ju4g34,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0
http://www.myxxxlinks.com/4ggh45yh45,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
http://www.nenitasthumbs.com/4ggh45yh45,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0
http://www.nevjegydesign.hu/0k6j6n4h4,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0
http://www.nevjegyportal.hu/0k6j6n4h4,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
http://smeja.de/i876jh556h,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0
http://smokediscount.de/786u5h,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
http://storageinbath.co.uk/78jh5h,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0
http://szkoleniasluzb.pl/67j5hg,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
http://theskcreativearts.com/45tg,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
http://tracks4africa.li/43f,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0
http://tradesolutions.me.uk/8i76,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0
http://tramps-ike.gr/8i67uy4g,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0
http://www.silko.ir/k8j5h,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0
http://www.trasachthainguyen.com/0l9k7j6,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0
http://149.202.109.205/main.php,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
http://51.254.181.122/main.php,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0
http://37.139.27.52/main.php,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
http://51.255.107.10/main.php,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0
http://51.255.107.8/main.php,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0
http://mokokf.eu/main.php,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0
http://intribune.blogspot.com/2015/11/seventh-pay-commission-recommends.html,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0
http://bbmsync2727.com/cu/seventh%20pay%20commission%20salary%20calculator.xls,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
http://ceengrmes.attachment.biz/?att=1450603943,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
http://fileshare.attachment.biz/?att=1455255900,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0
http://comdtoscc.attachment.biz/?att=1453788170,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0
http://sahirlodhi.com/usr/api.txt,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
http://api.holycrossservices.info/dri/donate.php,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0
http://api.holycrossservices.net/dri/donate.php,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0
http://api.holycrossservices.org/dri/donate.php,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0
http://vikasartsjodhpur.com/v4v5g45hg.exe,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0
http://webmail.p55.be/v4v5g45hg.exe,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0
http://churchmanarts.com/googlesqlz/22t/download.php?file=,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0
http://78.128.92.49/blesx.exe,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0
http://damianroz.com/22t/download.php?file=NjA0Mjgx,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
http://154.16.138.74/sexit.exe,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
http://172.98.202.171/famzy/final.exe,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0
http://87.120.37.90/fend.png,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0
http://bartoszosamochodach.pl/r9ks1lc4n,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
http://blog.couponndeal.us/wp-content/plugins/hello123/89h8btyfde445.exe,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0
http://blog.jackintheboxworldwide.com/old5gs,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
http://br4ndfor.com/5ud9sk,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
http://crossfat.pl/3ikd5r,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0
http://dogtrainclub.com/fik3n5as,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0
http://heavenlybhutan.com/wp-content/plugins/hello123/89h8btyfde445.exe,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0
http://immidia.tk/d4fj2sd,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0
http://jaksprawdzicsamochodprzedzakupem.pl/o1pc9vx,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0
http://mockup.asia/x5ief,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0
http://myprimeminister.in/ne7ue8k,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
http://polscyspecjalisci.pl/x8bn3d5vs,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
http://projektantstyluzycia.pl/7a3kd4sf,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
http://sharvaripriya.com/hd6as,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0
http://sprawdzonywarsztat.pl/l6jkx1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0
http://wszystkocopotrzebne.pl/5h4fg8,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
http://studio-lipinska.pl/ji2pk4,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
http://bakery.woodwardcounseling.com/michigan/map.php,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
http://groccery.woodwardcounseling.org/michigan/map.php,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0
http://house.nochildforgotten.org/michigan/map.php,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
http://parts.woodwardcounselinginc.com/michigan/map.php,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
http://www.illuminatistudios.net/mobile/viewer.php,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0
http://ecuadorenvivo.com/videos/el-meme-que-volvio-loco-a-correa.html,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0
http://ecuadorenvivo.co/videos/el-meme-que-volvio-loco-a-correa.html,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0
http://mail.asambleanacional.gob.ec,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0
http://pancaliente.info/los-negocios-secretos-de-leocenis-garcia-y-gonzalo-tirado,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0
http://venezuela365.com/wp-content/uploads/2014/10/tirado-g-300??69.jpg,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0
http://78.47.198.134/1.zip,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0
http://worldisonefamily.info/zz/libraries/bstr.php,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0
http://biocarbon.com.ec/wp-content/uploads/bstr.php,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0
http://stacon.eu/bstr.php,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0
http://download01.norman.no/documents/ThemanyfacesofGh0stRat.pdf,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
http://www.rejetto.com/hfs,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0
http://xiuxiu.web.meitu.com,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
http://gulfc.haifa.ac.il/index.php/the-ezri-center-in-the-media/291-the-ezri-center-in-the-media,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0
http://jdk.20e8ad99287f7fc244651237cbe8292a.org,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
http://www.moi.gov.mm,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0
http://www.uecmyanmar.org,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0
http://www.hjclub.info/bbs/uploadfiles/45/ca-bundle.exe??0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,0
http://inosmi.ru/russia/20150818/229690166.html,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0
http://www.arms-expo.net/news/content/387206.rar,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
http://arms-expo.net/news/content/day_2015-08-20.rar,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
http://www.tvzvezda.net/news/forces/content/201508181025.rar,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
http://www.rusarmy.net/forum/vvs/modernizirovanoj.rar,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
http://www.forum-mil.net/news/2015-08-03-3001.rar,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
http://www.militarynewes.com/news/11.08.2015.rar,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0
http://amytiville.boysville.org,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0
http://j1k4cnee.holycrosschildrensservices.com,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0
http://backup.hcyfs.com,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0
http://7awhiudnj.holycrosschildrensservices.info,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0
http://charity.boysville.net,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0
http://raspberry.diversified-capital-management.com,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
http://yetiathome15.ru/Install.apk,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
http://192.227.137.154/request.php,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
http://23.227.163.110/locker.php,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
http://52.24.219.3/action.php,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0
http://morning3.ru/install.apk,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
http://illuminatework.ru/Install.apk,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
http://market155.ru/Install.apk,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
http://leeroywork3.co/install.apk,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0
http://www.pinlady.net/PluginDetect,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
http://panopticlick.eff.org/index.php,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
http://flashcritic.com/state-report-reveal-130-websites-used-travel,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0
